Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
BANK FIVE NINE,OCONOMOWOC BSHRS,478,806846,"OCONOMOWOC, WI",SNM,2082,2082,100,94,15,0,N
PEOPLES BK,FINWARD BC,479,568470,"MUNSTER, IN",SNM,2078,2078,100,94,27,0,N
PCSB BK,BROOKLINE BC,480,24006,"YORKTOWN HEIGHTS, NY",SMB,2059,2059,100,94,14,0,N
CASHMERE VALLEY BK,,481,574976,"CASHMERE, WA",SNM,2053,2053,100,94,10,0,N
QUEENSBOROUGH NB&TC,QUEENSBOROUGH CO,482,960935,"LOUISVILLE, GA",NAT,2048,2048,100,94,24,0,N
FIVE POINTS BK,HOMETOWN BC,483,554857,"GRAND ISLAND, NE",SMB,2048,2048,100,94,15,0,N
BANK OF CMRC,,484,324863,"IDAHO FALLS, ID",SNM,2042,2042,100,94,14,0,N
FARMERS & MERCHANTS TR CO OF,FRANKLIN FNCL SVC CORP,485,289515,"CHAMBERSBURG, PA",SNM,2039,2039,100,94,24,0,N
CFBANK NA,CF BSHRS,486,767974,"COLUMBUS, OH",NAT,2033,2033,100,94,7,0,N
LUANA SVG BK,LUANA BC,487,674849,"LUANA, IA",SNM,2029,2029,100,94,5,0,N
PARKE BK,PARKE BC,488,2764212,"SEWELL, NJ",SNM,2027,2027,100,95,6,0,N
EPHRATA NB,HIBSHMAN TR FOR EPHRATA NB STK,489,425911,"EPHRATA, PA",NAT,2022,2022,100,95,13,0,N
PLANTERS B&TC,PLANTERS HOLDING COMPANY,490,972648,"INDIANOLA, MS",SNM,2016,2016,100,95,20,0,N
ISABELLA BK,ISABELLA BK CORP,491,74140,"MOUNT PLEASANT, MI",SMB,2012,2012,100,95,29,0,N
GATEWAY FIRST BK,GATEWAY FIRST BC,492,3851427,"JENKS, OK",SNM,1997,1997,100,95,9,0,N
FALCON INTL BK,FALCON BSHRS,493,564557,"LAREDO, TX",SNM,1988,1988,100,95,17,0,N
CENTRAL BK,CENTRAL BC,494,622774,"PROVO, UT",SNM,1981,1981,100,95,11,0,N
INCREDIBLEBANK,RIVER VALLEY BC,495,163549,"WAUSAU, WI",SNM,1979,1979,100,95,15,0,N
BANK OF PRINCETON,PRINCETON BC,496,3595271,"PRINCETON, NJ",SNM,1978,1978,100,95,22,0,N
TRI CITY NB,TRI CITY BSHRS CORP,497,242444,"OAK CREEK, WI",NAT,1975,1975,100,95,27,0,N
TEXAS CMNTY BK,VISION BSHRS,498,528960,"LAREDO, TX",SMB,1974,1974,100,95,9,0,N
LYONS NB,LYONS BC,499,323204,"LYONS, NY",NAT,1967,1967,100,95,15,0,N
COMMERCIAL BK,UNIFIED SHARES LLC,500,497039,"HARROGATE, TN",SMB,1961,1961,100,95,58,0,N
SIGNATURE BK,SIGNATURE BC,501,3437483,"ROSEMONT, IL",SNM,1958,1958,100,95,2,0,N
COGENT BK,COGENT BC,502,2847142,"ORLANDO, FL",SNM,1931,1931,100,95,8,0,N
SECURITY FIRST BK,STOCKMENS FC,503,276850,"LINCOLN, NE",SNM,1930,1930,100,95,29,0,N
HEARTLAND BK,HEARTLAND BC,504,853112,"WHITEHALL, OH",SMB,1916,1916,100,95,22,0,N
FIRST BK CHICAGO,FIRST BK CHICAGO CORP,505,804338,"HIGHLAND PARK, IL",SNM,1914,1914,100,95,2,0,N
CALIFORNIA BK OF CMRC,CALIFORNIA BC,506,3614958,"WALNUT CREEK, CA",SNM,1913,1913,100,95,0,0,N
CITIZENS NB,FIRST CITIZENS BSHRS,507,552161,"WAXAHACHIE, TX",NAT,1907,1907,100,95,11,0,N
FIDELITY B&T,FIDELITY CO,508,939249,"DUBUQUE, IA",SNM,1903,1903,100,95,30,0,N
FIRST NB IN SIOUX FALLS,MINNEHAHA BSHRS,509,326858,"SIOUX FALLS, SD",NAT,1900,1900,100,95,17,0,N
GOLDEN BK NA,,510,536059,"HOUSTON, TX",NAT,1897,1897,100,95,8,0,N
PIONEER BK NA,PIONEER BC MHC,511,237619,"ALBANY, NY",NAT,1895,1895,100,95,21,0,N
BANK OF TN,BANCTENN CORP,512,340135,"KINGSPORT, TN",SNM,1890,1890,100,95,20,0,N
FIRST NORTHERN BK,FIRST NORTHERN CMNTY BC,513,783161,"DIXON, CA",SNM,1888,1888,100,95,13,0,N
WHITAKER BK,WHITAKER BC,514,1445943,"LEXINGTON, KY",SMB,1886,1886,100,95,43,0,N
FIRST CMNTY BK,FIRST CMNTY CORP,515,2328137,"LEXINGTON, SC",SNM,1885,1885,100,95,20,0,N
FIRST ST BK,BRISCOE RANCH,516,273662,"UVALDE, TX",SNM,1881,1881,100,95,7,0,N
ANDERSON BROS BK,ANDERSON BSHRS,517,6329,"MULLINS, SC",SNM,1879,1879,100,95,24,0,N
SECURITY ST B&TC,SECURITY HC,518,247355,"FREDERICKSBURG, TX",SNM,1878,1878,100,95,20,0,N
STARION BK,STARION BC,519,2009605,"BISMARCK, ND",SNM,1866,1866,100,95,15,0,N
FIRST FARMERS & MRCH B,FIRST FARMERS & MRCH CORP,520,150035,"COLUMBIA, TN",SMB,1852,1852,100,95,21,0,N
FARMERS & MERCHANTS BK,FARMERS & MERCHANTS BSHRS,521,677644,"STUTTGART, AR",SMB,1852,1852,100,95,22,0,N
SOUTH CENT BK,SOUTH CENTRAL BSHRS OF KY,522,473042,"GLASGOW, KY",SNM,1845,1845,100,95,24,0,N
FIRST UNITED B&TR,FIRST UNITED CORP,523,61122,"OAKLAND, MD",SNM,1845,1845,100,95,21,0,N
GA BKG CO,GEORGIA BKG CO,524,3016347,"ATLANTA, GA",SNM,1842,1842,100,95,6,0,N
OAK VALLEY CMNTY BK,OAK VALLEY BC,525,1864197,"OAKDALE, CA",SMB,1840,1840,100,95,17,0,N
HAWTHORN BK,HAWTHORN BSHRS,526,508346,"JEFFERSON CITY, MO",SNM,1840,1840,100,95,16,0,N
BLACKHAWK B&T,BLACKHAWK BC,527,890742,"MILAN, IL",SNM,1835,1835,100,95,17,0,N
BUILTWELL BK,BUILTWELL BC,528,234739,"CHATTANOOGA, TN",SNM,1831,1831,100,95,31,0,N
LINCOLN SVGS BK,LINCOLN BC,529,589943,"REINBECK, IA",SNM,1829,1829,100,95,15,0,N
PLANTERS BK,PLANTERS FNCL GRP,530,2497181,"HOPKINSVILLE, KY",SNM,1828,1828,100,95,12,0,N
MIDDLEFIELD BKG CO,MIDDLEFIELD BC,531,177920,"MIDDLEFIELD, OH",SNM,1824,1824,100,95,21,0,N
FNCB BK,FNCB BC,532,239613,"DUNMORE, PA",SNM,1813,1813,100,95,15,0,N
CONWAY NB,CNB CORP,533,631422,"CONWAY, SC",NAT,1808,1808,100,95,15,0,N
NATIONAL BK OF BLACKSBURG,NATIONAL BSHRS,534,754929,"BLACKSBURG, VA",NAT,1807,1807,100,95,26,0,N
NORTH DALLAS B&TC,,535,490450,"DALLAS, TX",SNM,1804,1804,100,95,5,0,N
BENEFICIAL ST BK,BENEFICIAL ST FOUND,536,3608751,"OAKLAND, CA",SNM,1802,1802,100,95,7,0,N
CITIZENS CMNTY FED NA,CITIZENS CMNTY BC,537,962890,"ALTOONA, WI",NAT,1800,1800,100,95,21,0,N
ONE FL BK,OFB BSHRS,538,3807880,"ORLANDO, FL",SNM,1792,1792,100,95,5,0,N
CRYSTAL LAKE B&TC NA,WINTRUST FC,539,2624400,"CRYSTAL LAKE, IL",NAT,1791,1791,100,95,5,0,N
MOUNTAIN CMRC BK,MOUNTAIN CMRC BC,540,1016231,"KNOXVILLE, TN",SNM,1790,1790,100,95,5,0,N
BANK OF CLARKE,EAGLE FNCL SVC,541,753324,"BERRYVILLE, VA",SMB,1789,1789,100,95,13,0,N
FIRST CITIZENS BK,FIRST CITIZENS FNCL CORP,542,186744,"MASON CITY, IA",SMB,1789,1789,100,95,7,0,N
FIRST AMER BK,FIRST ARTESIA BSHRS,543,771458,"ARTESIA, NM",SNM,1773,1773,100,95,20,0,N
THOMASVILLE NB,THOMASVILLE BSHRS,544,2344753,"THOMASVILLE, GA",NAT,1765,1765,100,95,2,0,N
WATERFORD BK NA,WATERFORD BC,545,3588424,"TOLEDO, OH",NAT,1763,1763,100,95,3,0,N
BANKWEST,SOUTH DAKOTA BSHRS,546,540551,"PIERRE, SD",SNM,1756,1756,100,95,19,0,N
STATE BK,FENTURA FNCL,547,602048,"FENTON, MI",SNM,1756,1756,100,95,19,0,N
FIRSTBANK SW,FIRSTPERRYTON BC,548,840363,"AMARILLO, TX",SNM,1753,1753,100,95,10,0,N
FIRST ST BK,RED RIVER BC,549,435750,"GAINESVILLE, TX",SMB,1750,1750,100,95,12,0,N
SOUTHPOINT BK,SOUTHPOINT BSHRS,550,3386536,"BIRMINGHAM, AL",SNM,1748,1748,100,95,11,0,N
QNB BK,QNB CORP,551,852713,"QUAKERTOWN, PA",SNM,1748,1748,100,95,11,0,N
AMERICAN B&T,LEACKCO BHC,552,275358,"SIOUX FALLS, SD",SNM,1746,1746,100,95,19,0,N
PEOPLES NB,MARKET STREET BSHRS,553,375043,"MOUNT VERNON, IL",NAT,1745,1745,100,95,21,0,N
SOUTH ATLANTIC BK,SOUTH ATLANTIC BSHRS,554,3637247,"MYRTLE BEACH, SC",SNM,1744,1744,100,95,11,0,N
HERITAGE BK INC,COMMONWEALTH HOLDINGS LLC,555,1469677,"ERLANGER, KY",SNM,1739,1739,100,95,18,0,N
CNB B&T NA,CNB BK SHARES,556,613343,"CARLINVILLE, IL",NAT,1733,1733,100,95,17,0,N
CITIZENS NB OF MERIDIAN,CITIZENS NAT BANC CORP,557,69333,"MERIDIAN, MS",NAT,1733,1733,100,95,26,0,N
MABREY BK,MABREY BC,558,139553,"BIXBY, OK",SMB,1730,1730,100,95,14,0,N
F&M BK,F&M FC,559,741330,"CLARKSVILLE, TN",SNM,1727,1727,100,95,20,0,N
FIRST FINANCIAL BK,FIRST FINANCIAL BANC CORP,560,48374,"EL DORADO, AR",SMB,1724,1724,100,95,17,0,N
CITIZENS NB,CNB BSHRS,561,717737,"SEVIERVILLE, TN",NAT,1718,1718,100,95,23,0,N
EMBASSY BK FOR THE LEHIGH VA,EMBASSY BC,562,3068579,"BETHLEHEM, PA",SNM,1717,1717,100,95,9,0,N
SANTA CRUZ CTY BK,WEST COAST CMNTY BC,563,3235410,"SANTA CRUZ, CA",SNM,1712,1712,100,95,8,0,N
LEGACY BK & TR CO,CENTURY BSHRS,564,397755,"MOUNTAIN GROVE, MO",SMB,1701,1701,100,95,9,0,N
ESQUIRE BK NA,ESQUIRE FNCL HOLDS,565,3447820,"JERICHO, NY",NAT,1699,1699,100,95,1,0,N
GREAT PLAINS NB,GREAT PLAINS BSHRS,566,2482824,"ELK CITY, OK",NAT,1696,1696,100,95,22,0,N
KITSAP BK,OLYMPIC BC,567,584377,"PORT ORCHARD, WA",SNM,1692,1692,100,95,15,0,N
BANK7,BANK7 CORP,568,18854,"OKLAHOMA CITY, OK",SMB,1682,1682,100,95,11,0,N
SHINHAN BK AMER,,569,1494914,"NEW YORK, NY",SNM,1680,1680,100,95,14,0,N
EVOLVE B&TC,EVOLVE BC,570,592448,"WEST MEMPHIS, AR",SMB,1680,1680,100,95,5,0,N
MISSION BK,MISSION BC,571,2736714,"BAKERSFIELD, CA",SMB,1678,1678,100,95,7,0,N
MOODY NB,MOODY BSHRS,572,253356,"GALVESTON, TX",NAT,1678,1678,100,95,14,0,N
FIRST NB,CAPITOL BC,573,355858,"FORT PIERRE, SD",NAT,1656,1656,100,95,15,0,N
PEOPLES BK,PEOPLES BC OF NC,574,220527,"NEWTON, NC",SNM,1655,1655,100,95,16,0,N
COMMONWEALTH BUS BK,CBB BC,575,3337097,"LOS ANGELES, CA",SMB,1655,1655,100,95,10,0,N
BANK OF SPRINGFIELD,SPRING BC,576,248240,"SPRINGFIELD, IL",SNM,1643,1643,100,95,16,0,N
PLUMAS BK,PLUMAS BC,577,670467,"QUINCY, CA",SMB,1642,1642,100,95,15,0,N
SECURITY NB OF OMAHA,SECURITY NAT CORP,578,844053,"OMAHA, NE",NAT,1638,1638,100,95,12,0,N
AVAILA BK,CARROLL CTY BSHRS,579,859141,"CARROLL, IA",SNM,1635,1635,100,95,13,0,N
OAKWORTH CAP BK,OAKWORTH CAP,580,3720608,"BIRMINGHAM, AL",SNM,1631,1631,100,95,3,0,N
AMERICAN CMRL B&TC NA,FIRST OTTAWA BSHRS,581,856243,"OTTAWA, IL",NAT,1626,1626,100,95,10,0,N
REGENT BK,REGENT CAP CORP,582,309655,"TULSA, OK",SNM,1620,1620,100,95,5,0,N
KISH BK,KISH BC,583,600419,"BELLEVILLE, PA",SNM,1611,1611,100,95,16,0,N
CITIZENS BK,CITIZENS BC INV,584,63733,"LAFAYETTE, TN",SNM,1603,1603,100,95,21,0,N
OMB BK,JAMESMARK BSHRS,585,2785646,"SPRINGFIELD, MO",SMB,1601,1601,100,95,8,0,N
FARMERS ST BK,FSB FS,586,840747,"WATERLOO, IA",SNM,1600,1600,100,95,7,0,N
CREDIT ONE BK NA,,587,639567,"LAS VEGAS, NV",NAT,1598,1598,100,95,0,0,N
JERSEY SHORE ST BK,PENNS WOODS BC,588,732918,"WILLIAMSPORT, PA",SNM,1597,1597,100,95,15,0,N
PROVIDENCE B&TC,PROVIDENCE FC,589,3280625,"SOUTH HOLLAND, IL",SNM,1597,1597,100,95,13,0,N
FIRST NB CENTRAL TX,2013 MONTE HULSE FAM IRR TR I,590,369659,"WACO, TX",NAT,1593,1593,100,95,5,0,N
JOURNEY BK,MUNCY COLUMBIA FC,591,881012,"BLOOMSBURG, PA",SNM,1588,1588,100,95,21,0,N
ONE BK OF TN,BPC CORP,592,99536,"COOKEVILLE, TN",SNM,1586,1586,100,95,18,0,N
SECURITY NB OF SIOUX CITY IA,SECURITY NAT CORP,593,418249,"SIOUX CITY, IA",NAT,1579,1579,100,95,9,0,N
DBA TAB BANK,TAB BK HOLDS,594,2736219,"OGDEN, UT",SNM,1573,1573,100,95,0,0,N
ADIRONDACK TC,ADIRONDACK TC ESOT,595,645317,"SARATOGA SPRINGS, NY",SMB,1573,1573,100,95,12,0,N
VIRGINIA NB,VIRGINIA NAT BSHRS CORP,596,2708122,"CHARLOTTESVILLE, VA",NAT,1573,1573,100,95,13,0,N
INDEPENDENT BK,INDEPENDENT HOLDINGS,597,2666400,"MEMPHIS, TN",SNM,1571,1571,100,95,8,0,N
CORNERSTONE BK,CORNERSTONE HC,598,879457,"FARGO, ND",SNM,1565,1565,100,95,10,0,N
CBI B&TC,CENTRAL BSHRS,599,830542,"MUSCATINE, IA",SMB,1564,1564,100,95,23,0,N
FIRST NB,WICHITA FALLS BSHRS,600,375566,"WICHITA FALLS, TX",NAT,1559,1559,100,95,6,0,N
COMMUNITY BK,CB FNCL SERV INC,601,371924,"CARMICHAELS, PA",SNM,1558,1558,100,95,11,0,N
FORCHT BK NA,FORCHT BC INC,602,3141726,"LEXINGTON, KY",NAT,1558,1558,100,95,22,0,N
LANDMARK NB,LANDMARK BC INC,603,481177,"MANHATTAN, KS",NAT,1556,1556,100,95,30,0,N
CITIZENS ALLI BK,FORSTROM BC,604,279954,"CLARA CITY, MN",SNM,1556,1556,100,95,14,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,605,5050028,"OKLAHOMA CITY, OK",SNM,1552,1552,100,95,40,0,N
FIRST NAT B&TC,CENTRE 1 BC,606,207845,"BELOIT, WI",NAT,1546,1546,100,95,16,0,N
BONVENU BK NA,BONVENU BC,607,594853,"BOSSIER CITY, LA",NAT,1545,1545,100,95,14,0,N
RIVERVIEW BK,RIVERVIEW BC,608,921178,"VANCOUVER, WA",SNM,1536,1536,100,95,17,0,N
HORICON BK,SWORD FC,609,528849,"HORICON, WI",SNM,1534,1534,100,95,21,0,N
CORTRUST BK NA,HOPKINS FC,610,61355,"MITCHELL, SD",NAT,1533,1533,100,95,36,0,N
FIRST ST BK,TRI-COUNTY FNCL GRP,611,887340,"MENDOTA, IL",SNM,1530,1530,100,95,18,0,N
CHESAPEAKE BK,CHESAPEAKE FNCL SHARES,612,214722,"KILMARNOCK, VA",SMB,1529,1529,100,95,16,0,N
COMMUNITY ST BK,QCR HOLDS,613,790543,"ANKENY, IA",SMB,1524,1524,100,95,8,0,N
CECILIAN BK,PINE KNOB HOLDS LLC,614,982142,"CECILIA, KY",SNM,1517,1517,100,96,18,0,N
DOGWOOD ST BK,,615,3047659,"RALEIGH, NC",SNM,1511,1511,100,96,6,0,N
AMERICAN HERITAGE BK,AMERICAN BC,616,311050,"SAPULPA, OK",SMB,1506,1506,100,96,21,0,N
TROY B&TC,TRUST NO 3 UNDER THE WILL OF,617,134437,"TROY, AL",SNM,1504,1504,100,96,13,0,N
BANK OF BIRD-IN-HAND,,618,4536084,"BIRD IN HAND, PA",SNM,1495,1495,100,96,5,0,N
FIRST BK RICHMOND,RICHMOND MUT BC,619,419675,"RICHMOND, IN",SNM,1491,1491,100,96,12,0,N
PARK BK,PARK BC,620,403946,"MADISON, WI",SNM,1488,1488,100,96,9,0,N
PEOPLES ST BK,PSB HOLDS,621,340144,"WAUSAU, WI",SNM,1486,1486,100,96,11,0,N
SECURITY FED BK,SECURITY FED CORP,622,763677,"AIKEN, SC",SNM,1479,1479,100,96,19,0,N
BANKERS BK,BANKERS BC,623,408642,"MADISON, WI",SMB,1472,1472,100,96,0,0,N
BANKFINANCIAL NA,BANKFINANCIAL CORP,624,454676,"OLYMPIA FIELDS, IL",NAT,1469,1469,100,96,17,0,N
FIRST CMRC BK,FIRST CMRC BC,625,3404373,"LAKEWOOD, NJ",SNM,1468,1468,100,96,9,0,N
DIETERICH BK,PRIME BANC CORP,626,771140,"EFFINGHAM, IL",SMB,1467,1467,100,96,13,0,N
CITIZENS BK,CITIZENS HC,627,29636,"PHILADELPHIA, MS",SNM,1463,1463,100,96,25,0,N
WAUKESHA ST BK,BANK ST CAP CORP,628,290249,"WAUKESHA, WI",SNM,1458,1458,100,96,13,0,N
FIRST BK,FIRST NAT CORP,629,899428,"STRASBURG, VA",SMB,1458,1458,100,96,19,0,N
EVERGREEN BK GRP,BANCORP FNCL,630,2834759,"OAK BROOK, IL",SNM,1456,1456,100,96,2,0,N
SOUTHERN MI B&TC,SOUTHERN MI BC,631,822042,"COLDWATER, MI",SNM,1454,1454,100,96,18,0,N
CENTURY BK,CENTURY FS CORP,632,83375,"SANTA FE, NM",SNM,1453,1453,100,96,7,0,N
BANK OF NEW ENGLAND,,633,113601,"SALEM, NH",SNM,1451,1451,100,96,8,0,N
FIRST FNCL NW BK,FIRST FNCL NW,634,768074,"RENTON, WA",SNM,1447,1447,100,96,14,0,N
AMERICAN ST BK,AMBANK CO,635,735441,"SIOUX CENTER, IA",SNM,1443,1443,100,96,10,0,N
CITIZENS BK,CITIZENS BSHRS,636,856748,"BATESVILLE, AR",SMB,1442,1442,100,96,15,0,N
FFB BK,FFB BC,637,3398623,"FRESNO, CA",SNM,1442,1442,100,96,0,0,N
PATHFINDER BK,PATHFINDER BC,638,729310,"OSWEGO, NY",SNM,1438,1438,100,96,10,0,N
COMMERCIAL BK OF TX NA,NACOGDOCHES CMRL BSHRS,639,885869,"NACOGDOCHES, TX",NAT,1432,1432,100,96,22,0,N
MORRIS BK,MORRIS ST BSHRS,640,423739,"DUBLIN, GA",SNM,1430,1430,100,96,9,0,N
VINTON CTY NB,COMMUNITY BSHRS,641,754826,"MC ARTHUR, OH",NAT,1428,1428,100,96,15,0,N
NODAWAY VALLEY BK,NODAWAY VALLEY BSHRS,642,770657,"MARYVILLE, MO",SNM,1421,1421,100,96,9,0,N
CITIZENS TRI-CTY BK,SEQUATCHIE VALLEY BSHRS,643,162337,"DUNLAP, TN",SNM,1420,1420,100,96,22,0,N
EXCHANGE BK,EXCHANGE CO,644,492650,"KEARNEY, NE",SNM,1419,1419,100,96,6,0,N
FIRST KEYSTONE CMNTY BK,FIRST KEYSTONE CORP,645,790918,"BERWICK, PA",SNM,1417,1417,100,96,18,0,N
NORTH ST BK,NORTH STATE BC,646,2915461,"RALEIGH, NC",SMB,1416,1416,100,96,6,0,N
OLD POINT NB OF PHOEBUS,OLD POINT FC,647,186221,"HAMPTON, VA",NAT,1414,1414,100,96,13,0,N
CHAIN BRIDGE BK NA,CHAIN BRIDGE BC,648,3597211,"MC LEAN, VA",NAT,1412,1412,100,96,0,0,N
ALMA BK,,649,3633173,"ASTORIA, NY",SNM,1412,1412,100,96,9,0,N
NATIONAL BK OF CMRC,NATCOM BSHRS,650,775456,"SUPERIOR, WI",NAT,1411,1411,100,96,9,0,N
BANK OF TRAVELERS REST,TRAVELERS REST BSHRS,651,589523,"TRAVELERS REST, SC",SNM,1409,1409,100,96,9,0,N
CENTRAL BK IL,CENTRAL BANC,652,931038,"GENESEO, IL",SNM,1407,1407,100,96,10,0,N
UNION BK,UNION BSHRS,653,333203,"MORRISVILLE, VT",SNM,1398,1398,100,96,18,0,N
AMERICAN BK CMRC,AMERICO BSHRS,654,215662,"WOLFFORTH, TX",SNM,1396,1396,100,96,15,0,N
AMERISERV FNCL BK,AMERISERV FNCL,655,928618,"JOHNSTOWN, PA",SMB,1392,1392,100,96,16,0,N
FIRST NB OF PULASKI,FIRST PULASKI NAT CORP,656,972732,"PULASKI, TN",NAT,1391,1391,100,96,12,0,N
ADAMS B&TC,ADAGE LLC,657,463650,"OGALLALA, NE",SMB,1391,1391,100,96,20,0,N
OHIO VALLEY BK CO,OHIO VALLEY BC,658,498317,"GALLIPOLIS, OH",SMB,1388,1388,100,96,15,0,N
COMMUNITY FNCL SVC BK,COMMUNITY FNCL SVC ESOP,659,698144,"BENTON, KY",SMB,1387,1387,100,96,7,0,N
YELLOWSTONE BK,YELLOWSTONE HC,660,680457,"LAUREL, MT",SMB,1379,1379,100,96,9,0,N
PARK ST BK,PARK FNCL GRP,661,286457,"DULUTH, MN",SNM,1379,1379,100,96,14,0,N
RELYANCE BK,JEFFERSON BSHRS,662,49241,"WHITE HALL, AR",SMB,1376,1376,100,96,19,0,N
STERLING BK,STERLING BSHRS,663,3284490,"POPLAR BLUFF, MO",SNM,1375,1375,100,96,13,0,N
ALLIANCE BK,ALLIANCE BSHRS,664,176464,"SULPHUR SPRINGS, TX",SNM,1372,1372,100,96,13,0,N
CITY FIRST BK NA,CITY FIRST ENT,665,2697963,"WASHINGTON, DC",NAT,1368,1368,100,96,3,0,N
ARMED FORCES BK NA,DICKINSON FC II,666,983457,"FORT LEAVENWORTH, KS",NAT,1364,1364,100,96,14,0,N
MAIN ST BK CORP,MAIN ST FS CORP,667,985479,"WOOSTER, OH",SNM,1363,1363,100,96,18,0,N
PINNACLE BK WY,PINNACLE BC,668,561659,"CODY, WY",SNM,1360,1360,100,96,12,0,N
FIELDPOINT PRIV B&TC,FIELDPOINT PRIV HOLDS,669,3664588,"GREENWICH, CT",SMB,1358,1358,100,96,2,0,N
1ST SUMMIT BK,1ST SUMMIT BC OF JOHNSTOWN,670,526519,"JOHNSTOWN, PA",SNM,1356,1356,100,96,17,0,N
CITIZENS ST BK,INDUSTRY BSHRS,671,54656,"BUFFALO, TX",SNM,1354,1354,100,96,11,0,N
BANK MIDWEST,GOODENOW BC,672,45551,"SPIRIT LAKE, IA",SMB,1349,1349,100,96,10,0,N
NORTHWEST BK,GWY LLC,673,3678857,"BOISE, ID",SNM,1348,1348,100,96,5,0,N
US METRO BK,US METRO BC,674,3470154,"GARDEN GROVE, CA",SNM,1348,1348,100,96,8,0,N
INBANK,INBANKSHARES CORP,675,209858,"RATON, NM",SNM,1342,1342,100,96,17,0,N
OLD DOMINION NA,ODNB FC,676,3610718,"NORTH GARDEN, VA",NAT,1339,1339,100,96,3,0,N
CITIZENS B&TC,CITIZENS BKG CORP,677,701839,"FROSTPROOF, FL",SNM,1339,1339,100,96,16,0,N
FIRST AMER B&TC,ONE AMER CORP,678,101037,"VACHERIE, LA",SNM,1337,1337,100,96,24,0,N
FIRST BK OF THE LAKE,FBOL BSHRS,679,758851,"OSAGE BEACH, MO",SNM,1333,1333,100,96,0,0,N
STATE B&TC,SB FNCL GRP,680,614313,"DEFIANCE, OH",SMB,1333,1333,100,96,23,0,N
PEOPLES BK OF AL,ALTRUST FS,681,60330,"CULLMAN, AL",SNM,1330,1330,100,96,27,0,N
SABINE ST B&TC,SABINE BSHRS,682,125855,"MANY, LA",SNM,1329,1329,100,96,50,0,N
CHAMBERS BK,CHAMBERS BSHRS,683,517049,"DANVILLE, AR",SMB,1322,1322,100,96,22,0,N
MERCHANTS NB,MERCHANTS BC,684,701222,"HILLSBORO, OH",NAT,1320,1320,100,96,16,0,N
FRONTIER BK,FRONTIER MGMT LLC,685,33857,"OMAHA, NE",SNM,1320,1320,100,96,6,0,N
SAVINGS BK OF MENDOCINO CTY,,686,146663,"UKIAH, CA",SNM,1316,1316,100,96,8,0,N
BANK OF UTICA,,687,254317,"UTICA, NY",SNM,1312,1312,100,96,0,0,N
PRIMESOUTH BK,JONES BSHRS,688,1011638,"BLACKSHEAR, GA",SNM,1311,1311,100,96,6,0,N
FIRST NB OF TN,,689,283737,"LIVINGSTON, TN",NAT,1310,1310,100,96,6,0,N
FARMERS & MERCHANTS BK,F&M BK CORP,690,713926,"TIMBERVILLE, VA",SMB,1308,1308,100,96,13,0,N
ELKHORN VALLEY B&TC,FEO INV,691,439356,"NORFOLK, NE",SNM,1303,1303,100,96,8,0,N
DART BK,DART FC,692,47247,"MASON, MI",SNM,1302,1302,100,96,3,0,N
CASS CMRL BK,CASS INFO SYS,693,177751,"DES PERES, MO",SMB,1298,1298,100,96,2,0,N
BANK OF NY MELLON TC NA,BANK OF NY MELLON CORP,694,398668,"LOS ANGELES, CA",NAT,1297,1297,100,96,0,0,N
WALLIS BK,WALLIS BSHRS,695,283867,"WALLIS, TX",SNM,1296,1296,100,96,14,0,N
PEGASUS BK,BANCFIRST CORP,696,3465392,"DALLAS, TX",SMB,1292,1292,100,96,2,0,N
WEST GATE BK,WEST GATE BSHRS,697,207050,"LINCOLN, NE",SNM,1288,1288,100,96,9,0,N
BANK OF ID,BANK OF ID HC,698,300960,"IDAHO FALLS, ID",SNM,1286,1286,100,96,14,0,N
COMMUNITY NAT B&T TX,COMMUNITY BK HOLD TX,699,738769,"CORSICANA, TX",NAT,1281,1281,100,96,12,0,N
CRESCENT BK,CB&T HC,700,1885932,"NEW ORLEANS, LA",SNM,1273,1273,100,96,2,0,N
AMERICAN RIVIERA BK,AMERICAN RIVIERA BC,701,3388482,"SANTA BARBARA, CA",SNM,1273,1273,100,96,5,0,N
CITY NB,SULPHUR SPRINGS BSHRS,702,596062,"SULPHUR SPRINGS, TX",NAT,1271,1271,100,96,16,0,N
NORTHWAY BK,NORTHWAY FNCL,703,30502,"BERLIN, NH",SNM,1271,1271,100,96,16,0,N
1ST FNCL BK USA,,704,526452,"DAKOTA DUNES, SD",SNM,1270,1270,100,96,1,0,N
APEX BK,APEX BC,705,51253,"CAMDEN, TN",SNM,1265,1265,100,96,19,0,N
PROVIDENCE BK,PB FC,706,3404506,"ROCKY MOUNT, NC",SNM,1261,1261,100,96,9,0,N
PLAINS CMRC BK,PLAINS CMRC FNCL,707,593052,"SIOUX FALLS, SD",SNM,1261,1261,100,96,7,0,N
LIBERTY NAT BK,BOE BSHRS,708,68756,"LAWTON, OK",NAT,1248,1248,100,96,8,0,N
NORTH AMER BKG CO,N A CORP,709,2631846,"ROSEVILLE, MN",SMB,1246,1246,100,96,5,0,N
PACIFIC NB,,710,577137,"MIAMI, FL",NAT,1245,1245,100,96,2,0,N
